"","hostName","dietBreadth","habitatBreadth","maxLongevity","popGrpSize","socGrpSize","popDenChange","Order.1.2","Family.1.2","Genus.1.2","IUCN.Status.1.2","Mass.g","Group","parasiteName","ParType","ParPhylum","Prevalence","HostsSampled","SamplingType","HostEnvironment","Citation","parRich"
"4473","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.53,19,"PCR","terrestrial","Aranaz et al. 2004",542
"4474","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.33,6,"PCR","terrestrial","de Mera et al. 2008",542
"4475","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.0102,196,"Other","terrestrial","Delahay et al 2007",542
"4476","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.006,334,"DirectOther","terrestrial","O'Brien et al 2008",542
"4477","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",NA,98,"PCR","terrestrial","Parra et al 2006",542
"4478","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",NA,1,"DirectOther","terrestrial","Pavlik et al 2002",542
"4479","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.173,110,"DirectOther","terrestrial","Zanella et al 2008",542
"4480","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.25,124,"DirectOther","terrestrial","Zanella et al 2008",542
"4481","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.24,96,"DirectOther","terrestrial","Zanella et al 2008",542
"4482","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.128,86,"DirectOther","terrestrial","Zanella et al 2008",542
"4483","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.2,210,"DirectOther","terrestrial","Zanella et al 2008",542
"4484","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.313,80,"DirectOther","terrestrial","Zanella et al. 2008b",542
"4485","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.228,145,"DirectOther","terrestrial","Zanella et al. 2008b",542
"4486","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium bovis","Bacteria","Actinobacteria",0.136,59,"DirectOther","terrestrial","Zanella et al. 2008b",542
"4487","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium chelonae","Bacteria","Actinobacteria",0.006,334,"DirectOther","terrestrial","O'Brien et al 2008",542
"4488","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium chelonae","Bacteria","Actinobacteria",NA,98,"PCR","terrestrial","Parra et al 2006",542
"4489","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium flavescens","Bacteria","Actinobacteria",NA,98,"PCR","terrestrial","Parra et al 2006",542
"4490","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium fortuitum","Bacteria","Actinobacteria",NA,98,"PCR","terrestrial","Parra et al 2006",542
"4491","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium scrofulaceum","Bacteria","Actinobacteria",0.006,334,"DirectOther","terrestrial","O'Brien et al 2008",542
"4492","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium smegmatis","Bacteria","Actinobacteria",NA,98,"PCR","terrestrial","Parra et al 2006",542
"4493","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium terrae","Bacteria","Actinobacteria",0.021,334,"DirectOther","terrestrial","O'Brien et al 2008",542
"4494","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Mycobacterium tuberculosis","Bacteria","Actinobacteria",NA,NA,"Other","terrestrial","Gortazar et al 2005",542
"4495","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Nairovirus Thiafora nairovirus","Virus","RNA virus",0.02,70,"Serology","terrestrial","Chastel et al 1989",542
"4496","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Nematodirus oiratianus","Helminth","Nematoda",0.25,16,"DirectOther","terrestrial","Shimalov and Shimalov 2003a",542
"4497","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neolipoptena ferrisi","Arthropod","Arthropoda",1,1,NA,"terrestrial","Rhyan et al 1997",542
"4498","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.097,82,"Serology","terrestrial","Almeria et al. 2007",542
"4499","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.213,89,"Serology","terrestrial","Almeria et al. 2007",542
"4500","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.015,66,"Serology","terrestrial","Almeria et al. 2007",542
"4501","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.127,166,"Serology","terrestrial","Almeria et al. 2007",542
"4502","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.096,115,"Serology","terrestrial","Almeria et al. 2007",542
"4503","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.108,37,"Serology","terrestrial","Almeria et al. 2007",542
"4504","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.14,121,"Serology","terrestrial","Almeria et al. 2007",542
"4505","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.35,20,"Serology","terrestrial","Almeria et al. 2007",542
"4506","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.118,17,"Serology","terrestrial","Almeria et al. 2007",542
"4507","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",NA,1,"Serology","terrestrial","Bartova et al. 2007",542
"4508","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Neospora caninum","Protozoa","Apicomplexa",0.032,125,"Serology","terrestrial","Bregoli et al. 2006",542
"4509","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",0.66,108,NA,"terrestrial","Garcia-Romero et al 2000",542
"4510","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",NA,35,"Other","terrestrial","Irvine et al 2006",542
"4511","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",NA,60,"Other","terrestrial","Irvine et al 2006",542
"4512","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",NA,266,"Other","terrestrial","Irvine et al 2006",542
"4513","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",NA,171,"Other","terrestrial","Irvine et al 2006",542
"4514","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",0.52,23,NA,"terrestrial","McKenzie et al 1985",542
"4515","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",0.313,16,"DirectOther","terrestrial","Shimalov and Shimalov 2003a",542
"4516","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",0.14,7,NA,"terrestrial","Suarez et al 1991",542
"4517","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Oesophagostomum venulosum","Helminth","Nematoda",NA,18,NA,"terrestrial","Valcarcel et al 2000",542
"4518","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.23,22,NA,"terrestrial","Drozdz et al 1993",542
"4519","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.33,125,NA,"terrestrial","Santin-duran et al 2001",542
"4520","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.51,125,NA,"terrestrial","Santin-duran et al 2001",542
"4521","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.47,125,NA,"terrestrial","Santin-duran et al 2001",542
"4522","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.1,125,NA,"terrestrial","Santin-duran et al 2001",542
"4523","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.49,125,NA,"terrestrial","Santin-duran et al 2001",542
"4524","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca flexuosa","Helminth","Nematoda",0.625,16,"DirectOther","terrestrial","Shimalov and Shimalov 2003a",542
"4525","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca garmsi","Helminth","Nematoda",0.18,22,NA,"terrestrial","Drozdz et al 1993",542
"4526","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Onchocerca jakutensis","Helminth","Nematoda",0.32,22,NA,"terrestrial","Drozdz et al 1993",542
"4527","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Bluetongue virus","Virus","RNA virus",0.05,17,"Serology","terrestrial","Aguirre et al 1995",542
"4528","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Bluetongue virus","Virus","RNA virus",0.05,17,"Serology","terrestrial","Aguirre et al 1995",542
"4529","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Bluetongue virus","Virus","RNA virus",0.48,369,"Serology","terrestrial","McKenzie et al 1985",542
"4530","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Bluetongue virus","Virus","RNA virus",0.13,396,"Serology","terrestrial","McKenzie et al 1985",542
"4531","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Bluetongue virus","Virus","RNA virus",0.08,396,"Serology","terrestrial","McKenzie et al 1985",542
"4532","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Epizootic hemorrhagic disease virus","Virus","RNA virus",NA,432,"Serology","terrestrial","McKenzie et al 1985",542
"4533","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Palyam virus","Virus","RNA virus",0.79,432,"Serology","terrestrial","McKenzie et al 1985",542
"4534","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orbivirus Palyam virus","Virus","RNA virus",0.86,432,"Serology","terrestrial","McKenzie et al 1985",542
"4535","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Akabane virus","Virus","RNA virus",0.44,396,"Serology","terrestrial","McKenzie et al 1985",542
"4536","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Akabane virus","Virus","RNA virus",0.9,396,"Serology","terrestrial","McKenzie et al 1985",542
"4537","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Bunyamwera orthobunyavirus","Virus","RNA virus",0.4,25,"Serology","terrestrial","Eldridge et al 1987",542
"4538","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Bunyamwera orthobunyavirus","Virus","RNA virus",0.29,7,"Serology","terrestrial","Hubalek et al 1993",542
"4539","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Bunyamwera orthobunyavirus","Virus","RNA virus",0.16,56,"Serology","terrestrial","Juricova and Hubalek 1999",542
"4540","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.16,25,"Serology","terrestrial","Eldridge et al 1987",542
"4541","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.48,25,"Serology","terrestrial","Eldridge et al 1987",542
"4542","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.16,25,"Serology","terrestrial","Eldridge et al 1987",542
"4543","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",NA,50,"Serology","terrestrial","Grimstad et al 1986",542
"4544","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.25,50,"Serology","terrestrial","Grimstad et al 1986",542
"4545","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.54,50,"Serology","terrestrial","Grimstad et al 1986",542
"4546","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.09,22,"Serology","terrestrial","Hubalek et al 1993",542
"4547","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus California encephalitis orthobunyavirus","Virus","RNA virus",0.37,56,"Serology","terrestrial","Juricova and Hubalek 1999",542
"4548","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Sathuperi orthobunyavirus","Virus","RNA virus",0.35,396,"Serology","terrestrial","McKenzie et al 1985",542
"4549","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Shamonda orthobunyavirus","Virus","RNA virus",0.86,396,"Serology","terrestrial","McKenzie et al 1985",542
"4550","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthobunyavirus Shuni orthobunyavirus","Virus","RNA virus",0.34,396,"Serology","terrestrial","McKenzie et al 1985",542
"4551","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Orthocoelium streptocoelium","Helminth","Platyhelminthes",0.21,23,NA,"terrestrial","McKenzie et al 1985",542
"4552","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.182,22,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4553","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.077,52,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4554","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.286,42,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4555","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.385,39,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4556","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.333,81,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4557","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.333,81,"DirectOther","terrestrial","Santin-Duran et al 2008",542
"4558","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.447,141,"DirectOther","terrestrial","Santin-Duran et al 2008",542
"4559","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia drozdzi","Helminth","Nematoda",0.7,30,"DirectOther","terrestrial","Santin-Duran et al 2008",542
"4560","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia kolchida","Helminth","Nematoda",0.73,22,NA,"terrestrial","Drozdz et al 1993",542
"4561","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia kolchida","Helminth","Nematoda",0.136,191,"DirectOther","terrestrial","Manfredi et al 2007b",542
"4562","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia kolchida","Helminth","Nematoda",0.161,31,"DirectOther","terrestrial","Manfredi et al 2007b",542
"4563","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia kolchida","Helminth","Nematoda",0.329,76,"DirectOther","terrestrial","Manfredi et al 2007b",542
"4564","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia kolchida","Helminth","Nematoda",NA,18,NA,"terrestrial","Valcarcel et al 2000",542
"4565","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia kolchida","Helminth","Nematoda",0.13,76,NA,"terrestrial","Zaffaroni et al 2000",542
"4566","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.91,22,NA,"terrestrial","Drozdz et al 1993",542
"4567","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",NA,25,NA,"terrestrial","Ferte et al 2000",542
"4568","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.382,76,"DirectOther","terrestrial","Manfredi et al 2007b",542
"4569","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.434,191,"DirectOther","terrestrial","Manfredi et al 2007b",542
"4570","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.323,31,"DirectOther","terrestrial","Manfredi et al 2007b",542
"4571","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.077,13,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4572","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.366,30,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4573","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.615,52,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4574","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.954,22,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4575","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.718,39,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4576","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.679,81,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4577","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.643,42,"DirectOther","terrestrial","Santin-Duran et al 2004",542
"4578","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.702,141,"DirectOther","terrestrial","Santin-Duran et al 2008",542
"4579","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",1,30,"DirectOther","terrestrial","Santin-Duran et al 2008",542
"4580","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.679,81,"DirectOther","terrestrial","Santin-Duran et al 2008",542
"4581","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.57,7,NA,"terrestrial","Suarez et al 1991",542
"4582","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",NA,18,NA,"terrestrial","Valcarcel et al 2000",542
"4583","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia leptospicularis","Helminth","Nematoda",0.34,76,NA,"terrestrial","Zaffaroni et al 2000",542
"4584","Cervus_elaphus",5,1,321.6,NA,17.5,0.04,"Cetartiodactyla","Cervidae","Cervus","LC",131250,"ungulates","Ostertagia lyrata","Helminth","Nematoda",0.57,108,NA,"terrestrial","Garcia-Romero et al 2000",542
